pid,name,tf_pid,tf_name,fifa_pid,fifa_name
8304,Stuart  Taylor,3190,Stuart Taylor,50723,Stuart Taylor
25673,Stéphane  Bahoken,170953,Stephane Bahoken,203736,Stéphane Bahoken
93044,Stéphane  Darbion,14951,Stephane Darbion,163796,Stéphane Darbion
25845,Stéphane  Ruffier,39910,Stephane Ruffier,167628,Stéphane Ruffier
8533,Stéphane  Sessègnon,37157,Stephane Sessegnon,163699,Stéphane Sessègnon
302600,Suat  Serdar,261905,Suat Serdar,230065,Suat Serdar
297258,Sullay  Kaikai,244130,Sullay Kaikai,212493,Sullay Kaikai
20410,Sulley Ali  Muntari,17129,Sulley Muntari,-1,
61962,Sung-Yeung  Ki,81796,Sung Yueng Ki,180283,Sung Yueng Ki
347593,Svante  Ingelsson,321079,Svante Ingelsson,229910,Svante Ingelsson
228624,Sven   Müller,168797,Sven Muller,234846,Sven Müller
14803,Sven  Bender,29993,Sven Bender,177458,Sven Bender
15821,Sven  Schipplock,52530,Sven Schipplock,200922,Sven Schipplock
14736,Sven  Ulreich,40680,Sven Ulreich,186569,Sven Ulreich
57347,Sverrir Ingi  Ingason,137648,Sverrir Ingi Ingason,221422,Sverrir Ingi Ingason
10014,Syam  Ben Youssef,133078,Syam Ben Youssef,207788,Syam Ben Youssef
8240,Séamus  Coleman,68390,Seamus Coleman,-1,
347192,Sébastien  Cibois,395251,Sebastien Cibois,-1,
25452,Sébastien  Corchia,102744,Sebastien Corchia,191210,Sébastien Corchia
25512,Sébastien  Haller,181375,Sebastien Haller,205693,Sébastien Haller
271888,Sébastien  Salles Lamonge,288251,Sebastien Salles Lamonge,232116,Sébastien Salles-Lamonge
233855,Séga  Coulibaly,229003,Sega Coulibaly,231872,Séga Coulibaly
15282,Sławomir  Peszko,16956,Slawomir Peszko,148564,Sławomir Peszko
122577,Taisir Jabir  Al Jassim,-1,,168883,Taiseer Al Jassam
105802,Taison  Barcellos Freda,76028,Taison,188803,Taison Barcellos Freda
14836,Takashi  Inui,98249,Takashi Inui,205114,Takashi Inui
14730,Takashi  Usami,111881,Takashi Usami,191388,Takashi Usami
254649,Takuma  Asano,245744,Takuma Asano,232610,Takuma Asano
97555,Taleb  Tawatha,60761,Taleb Tawatha,208493,Taleb Tawatha
343951,Tammy  Abraham,331726,Tammy Abraham,231352,Tammy Abraham
102382,Tamás   Priskin,-1,,178179,Tamás Priskin
7980,Tamás  Kádár,64313,Tamas Kadar,186648,Tamás Kádár
294695,Tanguy  Ndombèlé Alvaro,450936,Tanguy Ndombele,235569,Tanguy Ndombele
105341,Taras  Stepanenko,59970,Taras Stepanenko,206413,Taras Stepanenko
437417,Tarek  Hamed,-1,,222134,Tarek Hamed
447965,Tashan  Oakley-Boothe,406637,Tashan Oakley Boothe,237139,Tashan Oakley-Boothe
391606,Tatsuya  Ito,381248,Tatsuya Ito,241240,Tatsuya Ito
49981,Taulant Ragip  Xhaka,-1,,199504,Taulant Xhaka
132,Terence  Kongolo,152651,Terence Kongolo,203485,Terence Kongolo
7879,Theo   Walcott,33713,Theo Walcott,164859,Theo Walcott
344132,Theo Bernard François  Hernández,339808,Theo Hernandez,232656,Theo Hernández
82340,Theodor  Gebre Selassie,60632,Theodor Gebre Selassie,186330,Theodor Gebre Selassie
56183,Theódór Elmar  Bjarnason,29390,Elmar Bjarnason,175789,Birkir Bjarnason
3345,Thiago  Alcântara do Nascimento,60444,Thiago,189509,Thiago Alcântara
257750,Thiago  Maia Alencar,294873,Thiago Maia,225945,Thiago Maia Alencar
25439,Thiago  Motta,7602,Thiago Motta,49370,Thiago Motta
99661,Thiago  Rangel Cionek,79510,Thiago Cionek,189118,Thiago Rangel Cionek
20394,Thiago Emiliano  da Silva,29241,Thiago Silva,164240,Thiago Emiliano da Silva
41056,Thiago Henrique  Mendes Ribeiro,135617,Thiago Mendes,213874,Thiago Henrique Mendes Ribeiro
25941,Thibault  Giresse,6986,Thibault Giresse,112389,Thibault Giresse
3429,Thibaut  Courtois,108390,Thibaut Courtois,192119,Thibaut Courtois
235606,Thilo  Kehrer,228948,Thilo Kehrer,226229,Thilo Kehrer
399181,Thomas  Bolis,389578,Thomas Bolis,240995,Thomas Saloni
531179,Thomas  Candeloro,524610,Thomas Candeloro,-1,
499295,Thomas  Carrique,540676,Thomas Carrique,241505,Thomas Carrique
55990,Thomas  Delaney,91849,Thomas Delaney,193283,Thomas Delaney
229110,Thomas  Didillon,182891,Thomas Didillon,219793,Thomas Didillon
447812,Thomas  Edwards,430788,Tom Edwards,238319,Tom Edwards
25878,Thomas  Heurtaux,109598,Thomas Heurtaux,188654,Thomas Heurtaux
15235,Thomas  Kessler,5072,Thomas Kessler,158657,Thomas Kessler
15090,Thomas  Kraft,39732,Thomas Kraft,179954,Thomas Kraft
28922,Thomas  Lemar,205562,Thomas Lemar,213565,Thomas Lemar
26120,Thomas  Mangani,18934,Thomas Mangani,178160,Thomas Mangani
37824,Thomas  Meunier,100986,Thomas Meunier,202371,Thomas Meunier
25492,Thomas  Monconduit,127182,Thomas Monconduit,203128,Thomas Monconduit
14732,Thomas  Müller,58358,Thomas Muller,189596,Thomas Müller
401104,Thomas  Rodríguez,402581,Thomas Rodriguez,231264,Thomas Rodríguez
166534,Thomas  Strakosha,222209,Thomas Strakosha,212151,Thomas Strakosha
27959,Thomas  Touré,187392,Thomas Toure,222883,Thomas Touré
7860,Thomas  Vermaelen,15904,Thomas Vermaelen,157304,Thomas Vermaelen
217031,Thomas Teye  Partey,230784,Thomas Partey,209989,Thomas Partey
286403,Thore  Jacobsen,236986,Thore Jacobsen,238793,Thore Jacobsen
25622,Thorgan  Hazard,102226,Thorgan Hazard,203486,Thorgan Hazard
543527,Théo  Barbet,484987,Theo Barbet,-1,
27958,Théo  Pellenard,238716,Theo Pellenard,221271,Théo Pellenard
394008,Théodore  Efouba Ayissi,509235,Theodore Efouba Ayissi,238832,Théodore Efouba Ayissi
343273,Tiago Daniel  Rodrigues Dias,314886,Tiago Dias,-1,
32601,Tiago Manuel  Dias Correia,-1,,166074,Tiago Manuel Dias Correia
28291,Tiemoué  Bakayoko,182618,Tiemoue Bakayoko,219809,Tiémoué Bakayoko
8247,Tim  Cahill,-1,,51412,Tim Cahill
228765,Tim  Kleindienst,193033,Tim Kleindienst,214096,Tim Kleindienst
7976,Tim  Krul,33027,Tim Krul,170597,Tim Krul
356928,Tim-Henry  Handwerker,284177,Tim Handwerker,239571,Tim Handwerker
235597,Timo  Baumgartl,187491,Timo Baumgartl,223641,Timo Baumgartl
15265,Timo  Horn,84938,Timo Horn,200316,Timo Horn
272435,Timo  Hübers,236981,Timo Hubers,234727,Timo Hübers
221047,Timo  Letschert,231378,Timo Letschert,209839,Timo Letschert
399576,Timo  Stavitski,363717,Timo Stavitski,-1,
173214,Timo  Werner,170527,Timo Werner,212188,Timo Werner
263803,Timothy  Castagne,262226,Timothy Castagne,222501,Timothy Castagne
15139,Timothy  Chandler,49723,Timothy Chandler,202316,Timmy Chandler
397168,Timothy  Fosu-Mensah,315131,Timothy Fosu Mensah,232270,Timothy Fosu-Mensah
471774,Timothy  Weah,370846,Timothy Weah,241496,Timothy Weah
212604,Tin  Jedvaj,206386,Tin Jedvaj,215930,Tin Jedvaj
352868,Titas  Krapikas,353609,Titas Krapikas,235195,Titas Krapikas
15061,Tobias  Sippel,31653,Tobias Sippel,177475,Tobias Sippel
15813,Tobias  Strobl,57845,Tobias Strobl,207894,Tobias Strobl
36,Toby  Alderweireld,42710,Toby Alderweireld,184087,Toby Alderweireld
8976,Tom  Carroll,121279,Tom Carroll,202491,Tom Carroll
7929,Tom  Cleverley,73484,Tom Cleverley,189725,Tom Cleverley
353236,Tom  Davies,314210,Tom Davies,230005,Tom Davies
77502,Tom  Heaton,34130,Tom Heaton,163264,Tom Heaton
9419,Tom  Ince,157368,Tom Ince,200521,Tom Ince
14883,Tom  Mickel,44607,Tom Mickel,189387,Tom Mickel
61407,Tom  Rogić,213672,Tom Rogic,207928,Tom Rogić
11078,Tom  Smith,121398,Tommy Smith,203783,Tommy Smith
15797,Tom  Starke,80,Tom Starke,107713,Tom Starke
99462,Tomasz  Jodłowiec,-1,,172756,Tomasz Jodłowiec
3657,Tomer  Hemed,112668,Tomer Hemed,204276,Tomer Hemed
69978,Tomi  Jurić,171820,Tomi Juric,213321,Tomi Jurić
70161,Tommaso  Berni,21752,Tommaso Berni,54037,Tommaso Berni
94630,Tomoaki  Makino,-1,,194361,Tomoaki Makino
3650,Tomás  Pina Isla,139895,Tomas Pina,198368,Tomás Pina Isla
14903,Tomás Eduardo  Rincón Hernández,75942,Tomas Rincon,191053,Tomás Rincón
101607,Tomáš   Necid,39665,Tomas Necid,204120,Tomáš Vaclík
7871,Tomáš   Rosický,132,Tomas Rosicky,-1,
82468,Tomáš   Vaclík,64000,Tomas Vaclik,204120,Tomáš Vaclík
101555,Tomáš  Hubočan,63252,Tomas Hubocan,186253,Tomáš Hubočan
82690,Tomáš  Koubek,146714,Tomas Koubek,200332,Tomáš Koubek
32582,Tomáš  Sivok,26936,Tomas Sivok,-1,
14723,Toni  Kroos,31909,Toni Kroos,182521,Toni Kroos
15019,Tony  Jantschke,47587,Tony Jantschke,190520,Tony Jantschke
346101,Trent  Alexander-Arnold,314353,Trent Alexander Arnold,231281,Trent Alexander-Arnold
61395,Trent  Sainsbury,145840,Trent Sainsbury,199000,Trent Sainsbury
346131,Trevoh  Chalobah,346314,Trevoh Chalobah,230918,Trevoh Chalobah
149062,Tristan  Dingomé,126683,Tristan Dingome,206506,Tristan Dingomé
8903,Troy  Deeney,65477,Troy Deeney,183125,Troy Deeney
399514,Tyrese  Campbell,382554,Tyrese Campbell,240783,Tyrese Campbell
239411,Tyrone  Mings,166607,Sergio Ayala,212419,Tyrone Mings
332821,Tyronne  Ebuehi,309944,Tyronne Ebuehi,224213,Tyronne Ebuehi
337656,Törles  Knöll,284737,Torles Knoll,-1,
329202,Ulisses Alexandre  Garcia Lopes,192616,Ulisses Garcia,223143,Ulisses Garcia
6365,Unai  Bustinza Martínez,156808,Unai Bustinza,224869,Unai Bustinza Martinez
344068,Unai  Núñez Gestoso,338285,Unai Nunez,240900,Unai Núñez Gestoso
344059,Unai  Simón Mendibil,262396,Unai Simon,230869,Unai Simón Mendibil
128523,Uroš  Spajić,160222,Uros Spajic,215892,Uroš Spajić
15301,Uwe  Hünemeier,10503,Uwe Hunemeier,157703,Uwe Hünemeier
351851,Vagner José  Dias Gonçalves,-1,,241923,Vagner Dias Goncalves
237836,Vahid  Amiri,279215,Vahid Amiri,-1,
366563,Vahid  Selimovic,351072,Vahid Selimovic,234910,Vahid Selimović
149076,Valentin  Eysseric,126687,Valentin Eysseric,201878,Valentin Eysseric
260002,Valentin  Rongier,332889,Valentin Rongier,223874,Valentin Rongier
393214,Valentin  Rosier,441170,Valentin Rosier,234730,Valentin Rosier
49873,Valentin  Stocker,45178,Valentin Stocker,183187,Valentin Stocker
361511,Valentin Enrique  Pimentel Armuelles,-1,,-1,
208652,Valentino  Lazaro,186368,Valentino Lazaro,211147,Valentino Lazaro
276920,Valentín  Vada,225004,Valentin Vada,220609,Valentin Vada
20446,Valerio  Verre,162961,Valerio Verre,205531,Valerio Verre
20938,Valon  Behrami,21905,Valon Behrami,161805,Valon Behrami
21291,Valter  Birsa,26105,Valter Birsa,176104,Valter Birsa
134494,Valère  Germain,60540,Valere Germain,203280,Valère Germain
436250,Valère  Pollet,481176,Valere Pollet,240443,Valère Pollet
283062,Vanja  Milinković-Savić,257474,Vanja Milinković Savić,224836,Vanja Milinković-Savić
21004,Vasco  Regini,72274,Vasco Regini,193686,Vasco Regini
101581,Vasili  Berezutski,15362,Vasiliy Berezutski,148122,Vasiliy Berezutskiy
444439,Vasilije  Janjičić,265254,Vasilije Janjicic,237420,Vasilije Janjičić
92908,Vassilis  Torosidis,24977,Vasilios Torosidis,181459,Vassilis Torosidis
14762,Vedad  Ibišević,21175,Vedad Ibisevic,162369,Vedad Ibišević
14771,Vedran  Ćorluka,34393,Vedran Corluka,181786,Vedran Ćorluka
3267,Vicente  Guaita Panadero,64399,Vicente Guaita,189690,Vicente Guaita Panadero
3928,Vicente  Iborra De La Fuente,65467,Vicente Iborra,189560,Vicente Iborra de la Fuente
8625,Victor  Moses,59866,Victor Moses,172962,Victor Moses
71703,Victor  Nilsson Lindelöf,184573,Victor Lindelof,221660,Victor Lindelöf
359844,Victor  Pastrana Carrasco,355397,Victor Pastrana,-1,
61967,Victor  Wanyama,77760,Victor Wanyama,188942,Victor Wanyama
403273,Victor James  Osimhen,401923,Victor Osimhen,232293,Victor Osimhen
70116,Victorio Maximiliano  Pereira Páez,57834,Maximiliano Pereira,182862,Maximiliano Pereira
22552,Vid  Belec,73090,Vid Belec,193336,Vid Belec
51144,Viktor  Claesson,116598,Viktor Claesson,207554,Viktor Claesson
1722,Viktor  Fischer,95755,Viktor Fischer,203965,Viktor Fischer
241566,Viktor  Kovalenko,203842,Viktor Kovalenko,228698,Viktor Kovalenko
104867,Viktor  Pečovský,-1,,-1,
221376,Ville Matti  Steinmann,148209,Matti Steinmann,239101,Till Brinkmann
25532,Vincent  Bessat,50142,Vincent Bessat,184706,Vincent Bessat
269676,Vincent  Janssen,207015,Vincent Janssen,226537,Vincent Janssen
8307,Vincent  Kompany,9594,Vincent Kompany,139720,Vincent Kompany
279734,Vincent  Koziello,290551,Vincent Koziello,225199,Vincent Koziello
22313,Vincent  Laurini,94936,Vincent Laurini,210859,Vincent Laurini
26265,Vincent  Manceau,83132,Vincent Manceau,189946,Vincent Manceau
421809,Vincent  Marcel,453597,Vincent Marcel,235381,Vincent Marcel
25467,Vincent  Nogueira,56806,Vincent Nogueira,184085,Vincent Nogueira
25650,Vincent  Pajot,-1,,198836,Vincent Pajot
454268,Vincent  Peugnet,556566,Vincent Peugnet,235381,Vincent Marcel
49921,Vincent  Rüfli,23874,Vincent Rufli,188430,Vincent Rüfli
373636,Vincent  Sierro,280387,Vincent Sierro,228593,Vincent Sierro
406156,Vincent  Thill,316760,Vincent Thill,234317,Vincent Thill
221452,Vincenzo  Grifo,185077,Vincenzo Grifo,212096,Vincenzo Grifo
401883,Vincenzo  Millico,390159,Vincenzo Millico,-1,
486945,Vincenzo  Pinto,456650,Vincenzo Pinto,-1,
370,Virgil  van Dijk,139208,Virgil Van Dijk,203376,Virgil van Dijk
345817,Vitja  Valenčič,320870,Vitja Valencic,-1,
44510,Vitor Hugo  Franchescoli de Souza,149752,Vitor Hugo,226601,Vitor Hugo Franchescoli Souza
25993,Vitorino  Hilton da Silva,4811,Hilton,153260,Vitorino Hilton da Silva
93000,Vitorino Gabriel   Pacheco Antunes,44699,Vitorino Antunes,178424,Vitorino Pacheco Antunes
239295,Vittorio  Parigini,238981,Vittorio Parigini,219995,Vittorio Parigini
83575,Vlad Iulian  Chiricheș,123261,Vlad Chiriches,205943,Vlad Chiricheş
101834,Vladimir  Gabulov,24131,Vladimir Gabulov,147579,Vladimir Gabulov
101682,Vladimir  Granat,31068,Vladimir Granat,187415,Vladimir Granat
127671,Vladimir  Stojković,34400,Vladimir Stojkovic,-1,
82518,Vladimír  Darida,179643,Vladimir Darida,201262,Vladimír Darida
3813,Vladimír  Weiss,92701,Vladimir Weiss,224100,David Depetris
138493,Vladlen  Yurchenko,157373,Vladlen Yurchenko,223759,Vladlen Yurchenko
32923,Volkan  Babacan,52261,Volkan Babacan,188524,Volkan Babacan
32566,Volkan  Şen,56386,Volkan Sen,189105,Volkan Şen
258263,Vukašin  Jovanović,264140,Vukasin Jovanovic,233219,Vukašin Jovanović
105331,Vyacheslav  Shevchuk,25820,Vyacheslav Shevchuk,-1,
247219,Víctor  Camarasa Ferrando,263856,Victor Camarasa,219571,Víctor Camarasa Ferrando
4358,Víctor  Laguardia Cisneros,67080,Victor Laguardia,194222,Víctor Laguardia Cisneros
404285,Víctor  López Ibáñez,510971,Victor Lopez,240782,Víctor López Ibañez
4375,Víctor  Machín Pérez,-1,,199715,Víctor Machín Pérez
400558,Víctor  Moya Martínez,-1,,241465,Víctor Moya Martínez
3277,Víctor  Ruíz Torre,62920,Victor Ruiz,193469,Víctor Ruíz Torre
517435,Víctor  San Bartolomé Prieto,455348,Victor San Bartolome,-1,
3797,Víctor  Sánchez Mata,63290,Victor Sanchez,189506,Victor Sánchez Mata
114723,Víctor Yoshimar  Yotún Flores,-1,,204542,Yoshimar Yotún
25776,Wahbi  Khazri,103565,Wahbi Khazri,194845,Wahbi Khazri
327009,Walace  Souza Silva,323954,Walace,222844,Walace Souza Silva
272434,Waldemar  Anton,193004,Waldemar Anton,229476,Waldemar Anton
260250,Wallace  Fortuna dos Santos,225335,Wallace,216437,Wallace Fortuna Santos
86745,Walter Daniel  Benítez,296802,Walter Benitez,215223,Walter Benítez
253551,Walter Iván  Montoya,-1,,224461,Walter Montoya
95349,Wataru  Endo,146310,Wataru Endo,232487,Wataru Endo
8425,Wayne   Hennessey,45494,Wayne Hennessey,170084,Wayne Hennessey
7944,Wayne  Rooney,3332,Wayne Rooney,54050,Wayne Rooney
77557,Wayne  Routledge,14066,Wayne Routledge,54051,Wayne Routledge
40657,Wendell  Nascimento Borges,228433,Wendell,216466,Wendell Nascimento Borges
43196,Wergiton  do Rosário Calmon,-1,,213556,Calmon Wergiton do Rosário
8488,Wes  Morgan,10003,Wes Morgan,136113,Wes Morgan
268776,Wesley  Hoedt,253765,Wesley Hoedt,216774,Wesley Hoedt
8346,Wesley  Hoolahan,24589,Wes Hoolahan,-1,
26024,Wesley  Lautoa,154199,Wesley Lautoa,199511,Wesley Lautoa
149054,Wesley  Saïd,182916,Wesley Said,212613,Wesley Saïd
20531,Wesley  Sneijder,4673,Wesley Sneijder,139869,Wesley Sneijder
471348,Weston   McKennie,332697,Weston Mckennie,238744,Weston McKennie
139080,Wilder José  Cartagena Mendoza,224669,Wilder Cartagena,221664,Wilder Cartagena
3551,Wilfredo Daniel  Caballero,19948,Willy Caballero,139062,Willy Caballero
347205,Wilfride  Kanga Aka,395523,Wilfried Kanga,239589,Wilfried Kanga
8422,Wilfried  Zaha,145988,Wilfried Zaha,198717,Wilfried Zaha
471,Wilfried Guemiand  Bony,81808,Wilfried Bony,189963,Wilfried Bony
9145,Will  Grigg,-1,,194122,Will Grigg
8981,Will  Hughes,207014,Will Hughes,206516,Will Hughes
497355,Willem  Geubbels,463620,Willem Geubbels,239502,William Bianda
15069,Willi  Orban,93740,Willi Orban,204638,Willi Orban
559187,William  De Camargo,-1,,-1,
37762,William  Silva de Carvalho,100131,William Carvalho,207566,William Silva de Carvalho
11093,William  Troost-Ekong,192875,William Troost Ekong,213414,William Troost-Ekong
343685,William  de Asevedo Furtado,341710,William,229221,William de Asevedo Furtado
14744,William Vitved  Kvist Jørgensen,36787,William Kvist,158676,William Kvist
105333,Willian  Borges da Silva,52769,Willian,180403,Willian Borges da Silva
40770,Willian José  da Silva,122155,Willian Jose,195093,Willian José da Silva
8553,Winston   Reid,37526,Winston Reid,176285,Winston Reid
25795,Wissam  Ben Yedder,146854,Wissam Ben Yedder,199451,Wissam Ben Yedder
7849,Wojciech   Szczęsny,44058,Wojciech Szczesny,186153,Wojciech Szczęsny
95490,Woo-Young  Jung,-1,,-1,
228983,Wylan  Cyprien,182889,Wylan Cyprien,212886,Wylan Cyprien
246928,Wílmar Enrique  Barrios Terán,257668,Wilmar Barrios,214394,Wilmar Barrios
4113,Xabier  Etxeita Gorritxategi,71559,Xabi Etxeita,190507,Xabier Etxeita Gorritxat.
3678,Xabier  Prieto Argarate,15693,Xabi Prieto,146482,Xabier Prieto Argarate
49872,Xherdan  Shaqiri,86792,Xherdan Shaqiri,193348,Xherdan Shaqiri
412915,Xian  Emmers,365449,Xian Emmers,-1,
472194,Yacine  Adli,395236,Yacine Adli,-1,
229697,Yacine  Bammou,276255,Yacine Bammou,223875,Yacine Bammou
122888,Yahya Sulaiman  Al Shehri,150788,Yahia Al Shehri,209281,Yahia Sulaiman Al Shehri
499977,Yanis  Ammour,420782,Yanis Ammour,241853,Yanis Barka
229140,Yann  Bodiger,290533,Yann Bodiger,224591,Yann Bodiger
26033,Yann  Jouffre,12508,Yann Jouffre,137960,Yann Jouffre
352993,Yann  Karamoh,324804,Yann Karamoh,231826,Yann Karamoh
25649,Yann  M'Vila,60573,Yann Mvila,187052,Yann M'Vila
49855,Yann  Sommer,42205,Yann Sommer,177683,Yann Sommer
520617,Yann Aurel  Bisseck,441986,Yann Aurel Bisseck,241736,Yann Aurel Bisseck
9194,Yannick  Bolasie Yala,75471,Yannick Bolasie,187052,Yann M'Vila
25764,Yannick  Cahuzac,44686,Yannick Cahuzac,167933,Yannick Cahuzac
134769,Yannick  Ferreira Carrasco,140776,Yannick Carrasco,208418,Yannick Carrasco
228639,Yannick  Gerhardt,119277,Yannick Gerhardt,212245,Yannick Gerhardt
367041,Yannis  Clementia,549318,Yannis Clementia,-1,
26604,Yannis  Salibur,-1,,190014,Yannis Salibur
105329,Yaroslav  Rakitskiy,89222,Yaroslav Rakitskyi,195861,Yaroslav Rakitskyi
122940,Yasir Gharsan  Al Shahrani,-1,,210603,Yasser Al Shahrani
122562,Yasser Abdullah  Al Mosailem,-1,,197496,Yasser Al Mosailem
331763,Yassine   Meriah,306330,Yassine Meriah,-1,
28122,Yassine  Benzia,187847,Yassine Benzia,206436,Yassine Benzia
120631,Yassine  Bounou,-1,,209981,Yassine Bounou
37714,Yassine  El Ghanassy,90368,Yassine El Ghanassy,190516,Yassine El Ghanassy
25517,Yaya  Sanogo,127194,Yaya Sanogo,196932,Yaya Sanogo
444676,Yehvann  Diouf,448632,Yehvann Diouf,235633,Yehvann Diouf
125268,Yeltsin Ignacio  Tejeda Valverde,194218,Yeltsin Tejeda,216810,Yeltsin Tejeda
25741,Yeni Atito  N'Gbakoto,111053,Yeni Ngbakoto,192938,Yeni Ngbakoto
230857,Yeray  Álvarez López,255488,Yeray Alvarez,227950,Yeray Álvarez López
256634,Yerry Fernando  Mina González,289446,Yerry Mina,-1,
105378,Yevhen  Konoplyanka,58949,Yevgen Konoplyanka,200641,Yevhen Konoplyanka
105344,Yevhen  Seleznyov,59908,Yevgen Seleznyov,189975,Yevhen Seleznyov
107623,Yo-Han  Go,42189,Yoni Buyens,184337,Yo Han Go
214609,Yoan  Cardinale,241231,Yoan Cardinale,221130,Yoan Cardinale
25406,Yoann   Gourcuff,18912,Yoann Gourcuff,153296,Yoann Gourcuff
25846,Yoann  Andreu,92385,Yoann Andreu,190579,Yoann Andreu
339964,Yoann  Salmier,351843,Yoann Salmier,235553,Yoann Salmier
493412,Yoel  Armougom,548716,Yoel Armougom,241551,Yoël Armougom
3823,Yoel  Rodríguez Oterino,58115,Yoel Rodriguez,185181,Yoel Rodríguez Oterino
21333,Yohan  Benalouane,50477,Yohan Benalouane,183288,Yohan Benalouane
7988,Yohan  Cabaye,29434,Yohan Cabaye,167943,Yohan Cabaye
25781,Yohann  Pelé,6270,Yohann Pele,107298,Yohann Pelé
107529,Yong  Lee,-1,,200577,Yong Lee
25871,Yoric  Ravet,82461,Yoric Ravet,189945,Yoric Ravet
94764,Yoshinori  Muto,230541,Yoshinori Muto,228717,Yoshinori Mutō
8272,Younes  Kaboul,27114,Younes Kaboul,163418,Younès Kaboul
95200,Young-Gwon  Kim,45594,Tom Taiwo,199262,Young Wook Kim
349681,Young-Jae  Seo,342141,Young Jae Seo,235465,Young Jae Seo
107424,Young-Sun  Yun,-1,,199238,Young Sun Yun
26389,Younousse  Sankharé,55409,Younousse Sankhare,184271,Younousse Sankharé
25998,Younès  Belhanda,118022,Younes Belhanda,193738,Younès Belhanda
263802,Youri  Tielemans,249565,Youri Tielemans,216393,Youri Tielemans
289359,Youssef  Aït Bennasser,265569,Youssef Ait Bennasser,230042,Youssef Ait Bennasser
447821,Youssef  En-Nesyri,433049,Youssef En Nesyri,235410,Youssef En-Nesyri
394009,Youssef  Maziz,481116,Youssef Maziz,237138,Youssef Maziz
28529,Youssouf  Sabaly,135492,Youssouf Sabaly,215699,Youssouf Sabaly
